ticker,company_name,quarter,date,fiscal_year,fiscal_quarter,word_count,source,collection_date
MCK,MCK Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
MCK,MCK Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
DRI,DRI Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
DRI,DRI Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
DRI,DRI Inc.,Q4 2024,2025-01-31,2024,4,208,SYNTHETIC,2026-03-28
TTWO,TTWO Inc.,Q2 2024,2024-07-31,2024,2,235,SYNTHETIC,2026-03-28
TTWO,TTWO Inc.,Q3 2024,2024-10-31,2024,3,203,SYNTHETIC,2026-03-28
TTWO,TTWO Inc.,Q4 2024,2025-01-31,2024,4,237,SYNTHETIC,2026-03-28
SJM,SJM Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
SJM,SJM Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
SJM,SJM Inc.,Q4 2024,2025-01-31,2024,4,180,SYNTHETIC,2026-03-28
GEN,GEN Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
GEN,GEN Inc.,Q3 2024,2024-10-31,2024,3,207,SYNTHETIC,2026-03-28
GEN,GEN Inc.,Q4 2024,2025-01-31,2024,4,209,SYNTHETIC,2026-03-28
FDX,FDX Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
FDX,FDX Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
NRG,NRG Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
NRG,NRG Inc.,Q3 2024,2024-10-31,2024,3,235,SYNTHETIC,2026-03-28
NRG,NRG Inc.,Q4 2024,2025-01-31,2024,4,237,SYNTHETIC,2026-03-28
NUE,NUE Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
NUE,NUE Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
NUE,NUE Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
WST,WST Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
WST,WST Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
WST,WST Inc.,Q4 2024,2025-01-31,2024,4,199,SYNTHETIC,2026-03-28
WY,WY Inc.,Q2 2024,2024-07-31,2024,2,182,SYNTHETIC,2026-03-28
WY,WY Inc.,Q3 2024,2024-10-31,2024,3,182,SYNTHETIC,2026-03-28
WY,WY Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
NVR,NVR Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
NVR,NVR Inc.,Q3 2024,2024-10-31,2024,3,202,SYNTHETIC,2026-03-28
NVR,NVR Inc.,Q4 2024,2025-01-31,2024,4,244,SYNTHETIC,2026-03-28
NXPI,NXPI Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
NXPI,NXPI Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
NXPI,NXPI Inc.,Q4 2024,2025-01-31,2024,4,207,SYNTHETIC,2026-03-28
OXY,OXY Inc.,Q2 2024,2024-07-31,2024,2,202,SYNTHETIC,2026-03-28
OXY,OXY Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
OXY,OXY Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
ON,ON Inc.,Q2 2024,2024-07-31,2024,2,202,SYNTHETIC,2026-03-28
ON,ON Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
ON,ON Inc.,Q4 2024,2025-01-31,2024,4,207,SYNTHETIC,2026-03-28
OKE,OKE Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
OKE,OKE Inc.,Q3 2024,2024-10-31,2024,3,172,SYNTHETIC,2026-03-28
OKE,OKE Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
NSC,NSC Inc.,Q2 2024,2024-07-31,2024,2,242,SYNTHETIC,2026-03-28
NSC,NSC Inc.,Q3 2024,2024-10-31,2024,3,238,SYNTHETIC,2026-03-28
NSC,NSC Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
AWK,AWK Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
AWK,AWK Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
AWK,AWK Inc.,Q4 2024,2025-01-31,2024,4,189,SYNTHETIC,2026-03-28
AMT,AMT Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
AMT,AMT Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
AMT,AMT Inc.,Q4 2024,2025-01-31,2024,4,207,SYNTHETIC,2026-03-28
MO,MO Inc.,Q2 2024,2024-07-31,2024,2,206,SYNTHETIC,2026-03-28
MO,MO Inc.,Q3 2024,2024-10-31,2024,3,233,SYNTHETIC,2026-03-28
MO,MO Inc.,Q4 2024,2025-01-31,2024,4,245,SYNTHETIC,2026-03-28
PANW,PANW Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
PANW,PANW Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
PANW,PANW Inc.,Q4 2024,2025-01-31,2024,4,189,SYNTHETIC,2026-03-28
PKG,PKG Inc.,Q2 2024,2024-07-31,2024,2,253,SYNTHETIC,2026-03-28
PKG,PKG Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
PKG,PKG Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
OTIS,OTIS Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
OTIS,OTIS Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
OTIS,OTIS Inc.,Q4 2024,2025-01-31,2024,4,202,SYNTHETIC,2026-03-28
PH,PH Inc.,Q2 2024,2024-07-31,2024,2,215,SYNTHETIC,2026-03-28
PH,PH Inc.,Q3 2024,2024-10-31,2024,3,237,SYNTHETIC,2026-03-28
PH,PH Inc.,Q4 2024,2025-01-31,2024,4,242,SYNTHETIC,2026-03-28
PM,PM Inc.,Q2 2024,2024-07-31,2024,2,237,SYNTHETIC,2026-03-28
PM,PM Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
PM,PM Inc.,Q4 2024,2025-01-31,2024,4,180,SYNTHETIC,2026-03-28
PEP,PEP Inc.,Q2 2024,2024-07-31,2024,2,206,SYNTHETIC,2026-03-28
PEP,PEP Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
PEP,PEP Inc.,Q4 2024,2025-01-31,2024,4,180,SYNTHETIC,2026-03-28
PFE,PFE Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
PFE,PFE Inc.,Q3 2024,2024-10-31,2024,3,203,SYNTHETIC,2026-03-28
PFE,PFE Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
PCG,PCG Inc.,Q2 2024,2024-07-31,2024,2,172,SYNTHETIC,2026-03-28
PCG,PCG Inc.,Q3 2024,2024-10-31,2024,3,215,SYNTHETIC,2026-03-28
PCG,PCG Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
CBOE,CBOE Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
CBOE,CBOE Inc.,Q3 2024,2024-10-31,2024,3,215,SYNTHETIC,2026-03-28
CBOE,CBOE Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
AVB,AVB Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
AVB,AVB Inc.,Q3 2024,2024-10-31,2024,3,238,SYNTHETIC,2026-03-28
AVB,AVB Inc.,Q4 2024,2025-01-31,2024,4,216,SYNTHETIC,2026-03-28
AVY,AVY Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
AVY,AVY Inc.,Q3 2024,2024-10-31,2024,3,237,SYNTHETIC,2026-03-28
AVY,AVY Inc.,Q4 2024,2025-01-31,2024,4,215,SYNTHETIC,2026-03-28
CHTR,CHTR Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
CHTR,CHTR Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
CHTR,CHTR Inc.,Q4 2024,2025-01-31,2024,4,235,SYNTHETIC,2026-03-28
CB,CB Inc.,Q2 2024,2024-07-31,2024,2,237,SYNTHETIC,2026-03-28
CB,CB Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
CB,CB Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
CIEN,CIEN Inc.,Q2 2024,2024-07-31,2024,2,245,SYNTHETIC,2026-03-28
CIEN,CIEN Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
CIEN,CIEN Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
BDX,BDX Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
BDX,BDX Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
BDX,BDX Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
BRK-B,BRK-B Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
BRK-B,BRK-B Inc.,Q3 2024,2024-10-31,2024,3,216,SYNTHETIC,2026-03-28
BRK-B,BRK-B Inc.,Q4 2024,2025-01-31,2024,4,236,SYNTHETIC,2026-03-28
AZO,AZO Inc.,Q2 2024,2024-07-31,2024,2,215,SYNTHETIC,2026-03-28
AZO,AZO Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
AZO,AZO Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
BXP,BXP Inc.,Q2 2024,2024-07-31,2024,2,195,SYNTHETIC,2026-03-28
BXP,BXP Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
BXP,BXP Inc.,Q4 2024,2025-01-31,2024,4,238,SYNTHETIC,2026-03-28
XYZ,XYZ Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
XYZ,XYZ Inc.,Q3 2024,2024-10-31,2024,3,237,SYNTHETIC,2026-03-28
XYZ,XYZ Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
CAG,CAG Inc.,Q2 2024,2024-07-31,2024,2,172,SYNTHETIC,2026-03-28
CAG,CAG Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
CAG,CAG Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
COP,COP Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
COP,COP Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
COP,COP Inc.,Q4 2024,2025-01-31,2024,4,189,SYNTHETIC,2026-03-28
ED,ED Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
ED,ED Inc.,Q3 2024,2024-10-31,2024,3,195,SYNTHETIC,2026-03-28
ED,ED Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
CEG,CEG Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
CEG,CEG Inc.,Q3 2024,2024-10-31,2024,3,235,SYNTHETIC,2026-03-28
CEG,CEG Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
CPRT,CPRT Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
CPRT,CPRT Inc.,Q3 2024,2024-10-31,2024,3,207,SYNTHETIC,2026-03-28
CPRT,CPRT Inc.,Q4 2024,2025-01-31,2024,4,197,SYNTHETIC,2026-03-28
CMS,CMS Inc.,Q2 2024,2024-07-31,2024,2,211,SYNTHETIC,2026-03-28
CMS,CMS Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
CMS,CMS Inc.,Q4 2024,2025-01-31,2024,4,207,SYNTHETIC,2026-03-28
BKR,BKR Inc.,Q2 2024,2024-07-31,2024,2,226,SYNTHETIC,2026-03-28
BKR,BKR Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
BKR,BKR Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
CFG,CFG Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
CFG,CFG Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
CFG,CFG Inc.,Q4 2024,2025-01-31,2024,4,180,SYNTHETIC,2026-03-28
BAX,BAX Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
BAX,BAX Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
BAX,BAX Inc.,Q4 2024,2025-01-31,2024,4,202,SYNTHETIC,2026-03-28
CSGP,CSGP Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
CSGP,CSGP Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
CSGP,CSGP Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
CPAY,CPAY Inc.,Q2 2024,2024-07-31,2024,2,254,SYNTHETIC,2026-03-28
CPAY,CPAY Inc.,Q3 2024,2024-10-31,2024,3,226,SYNTHETIC,2026-03-28
CPAY,CPAY Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
DVA,DVA Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
DVA,DVA Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
DVA,DVA Inc.,Q4 2024,2025-01-31,2024,4,197,SYNTHETIC,2026-03-28
COST,COST Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
CSX,CSX Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
CSX,CSX Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
CSX,CSX Inc.,Q4 2024,2025-01-31,2024,4,172,SYNTHETIC,2026-03-28
CMI,CMI Inc.,Q2 2024,2024-07-31,2024,2,233,SYNTHETIC,2026-03-28
CMI,CMI Inc.,Q3 2024,2024-10-31,2024,3,200,SYNTHETIC,2026-03-28
CMI,CMI Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
CCI,CCI Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
CCI,CCI Inc.,Q3 2024,2024-10-31,2024,3,208,SYNTHETIC,2026-03-28
CCI,CCI Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
CTRA,CTRA Inc.,Q2 2024,2024-07-31,2024,2,245,SYNTHETIC,2026-03-28
CTRA,CTRA Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
CTRA,CTRA Inc.,Q4 2024,2025-01-31,2024,4,246,SYNTHETIC,2026-03-28
CNC,CNC Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
CNC,CNC Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
CNC,CNC Inc.,Q4 2024,2025-01-31,2024,4,254,SYNTHETIC,2026-03-28
CNP,CNP Inc.,Q2 2024,2024-07-31,2024,2,242,SYNTHETIC,2026-03-28
CNP,CNP Inc.,Q3 2024,2024-10-31,2024,3,202,SYNTHETIC,2026-03-28
CNP,CNP Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
CPT,CPT Inc.,Q2 2024,2024-07-31,2024,2,180,SYNTHETIC,2026-03-28
CPT,CPT Inc.,Q3 2024,2024-10-31,2024,3,245,SYNTHETIC,2026-03-28
CPT,CPT Inc.,Q4 2024,2025-01-31,2024,4,237,SYNTHETIC,2026-03-28
CPB,CPB Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
CPB,CPB Inc.,Q3 2024,2024-10-31,2024,3,203,SYNTHETIC,2026-03-28
CPB,CPB Inc.,Q4 2024,2025-01-31,2024,4,180,SYNTHETIC,2026-03-28
CAH,CAH Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
CAH,CAH Inc.,Q3 2024,2024-10-31,2024,3,242,SYNTHETIC,2026-03-28
CAH,CAH Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
TAP,TAP Inc.,Q2 2024,2024-07-31,2024,2,202,SYNTHETIC,2026-03-28
TAP,TAP Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
TAP,TAP Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
DHR,DHR Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
DHR,DHR Inc.,Q3 2024,2024-10-31,2024,3,244,SYNTHETIC,2026-03-28
DHR,DHR Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
MDLZ,MDLZ Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
MDLZ,MDLZ Inc.,Q3 2024,2024-10-31,2024,3,204,SYNTHETIC,2026-03-28
MDLZ,MDLZ Inc.,Q4 2024,2025-01-31,2024,4,245,SYNTHETIC,2026-03-28
MNST,MNST Inc.,Q2 2024,2024-07-31,2024,2,235,SYNTHETIC,2026-03-28
MNST,MNST Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
MNST,MNST Inc.,Q4 2024,2025-01-31,2024,4,197,SYNTHETIC,2026-03-28
MS,MS Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
MS,MS Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
MS,MS Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
MCO,MCO Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
MCO,MCO Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
MCO,MCO Inc.,Q4 2024,2025-01-31,2024,4,203,SYNTHETIC,2026-03-28
MGM,MGM Inc.,Q2 2024,2024-07-31,2024,2,207,SYNTHETIC,2026-03-28
MGM,MGM Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
MGM,MGM Inc.,Q4 2024,2025-01-31,2024,4,215,SYNTHETIC,2026-03-28
KHC,KHC Inc.,Q2 2024,2024-07-31,2024,2,189,SYNTHETIC,2026-03-28
KHC,KHC Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
KHC,KHC Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
NEM,NEM Inc.,Q2 2024,2024-07-31,2024,2,195,SYNTHETIC,2026-03-28
NEM,NEM Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
NEM,NEM Inc.,Q4 2024,2025-01-31,2024,4,202,SYNTHETIC,2026-03-28
PSX,PSX Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
PSX,PSX Inc.,Q3 2024,2024-10-31,2024,3,238,SYNTHETIC,2026-03-28
PSX,PSX Inc.,Q4 2024,2025-01-31,2024,4,253,SYNTHETIC,2026-03-28
ORCL,ORCL Inc.,Q2 2024,2024-07-31,2024,2,209,SYNTHETIC,2026-03-28
ORCL,ORCL Inc.,Q3 2024,2024-10-31,2024,3,188,SYNTHETIC,2026-03-28
ORCL,ORCL Inc.,Q4 2024,2025-01-31,2024,4,209,SYNTHETIC,2026-03-28
KMI,KMI Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
KMI,KMI Inc.,Q3 2024,2024-10-31,2024,3,254,SYNTHETIC,2026-03-28
KMI,KMI Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
LII,LII Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
LII,LII Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
LII,LII Inc.,Q4 2024,2025-01-31,2024,4,253,SYNTHETIC,2026-03-28
LDOS,LDOS Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
LDOS,LDOS Inc.,Q3 2024,2024-10-31,2024,3,181,SYNTHETIC,2026-03-28
LDOS,LDOS Inc.,Q4 2024,2025-01-31,2024,4,216,SYNTHETIC,2026-03-28
NWS,NWS Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
NWS,NWS Inc.,Q3 2024,2024-10-31,2024,3,233,SYNTHETIC,2026-03-28
NWS,NWS Inc.,Q4 2024,2025-01-31,2024,4,204,SYNTHETIC,2026-03-28
NWSA,NWSA Inc.,Q2 2024,2024-07-31,2024,2,211,SYNTHETIC,2026-03-28
NWSA,NWSA Inc.,Q3 2024,2024-10-31,2024,3,172,SYNTHETIC,2026-03-28
NWSA,NWSA Inc.,Q4 2024,2025-01-31,2024,4,190,SYNTHETIC,2026-03-28
STT,STT Inc.,Q2 2024,2024-07-31,2024,2,209,SYNTHETIC,2026-03-28
STT,STT Inc.,Q3 2024,2024-10-31,2024,3,246,SYNTHETIC,2026-03-28
STT,STT Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
ROST,ROST Inc.,Q2 2024,2024-07-31,2024,2,179,SYNTHETIC,2026-03-28
ROST,ROST Inc.,Q3 2024,2024-10-31,2024,3,172,SYNTHETIC,2026-03-28
ROST,ROST Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
STLD,STLD Inc.,Q2 2024,2024-07-31,2024,2,234,SYNTHETIC,2026-03-28
STLD,STLD Inc.,Q3 2024,2024-10-31,2024,3,246,SYNTHETIC,2026-03-28
STLD,STLD Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
STE,STE Inc.,Q2 2024,2024-07-31,2024,2,188,SYNTHETIC,2026-03-28
STE,STE Inc.,Q3 2024,2024-10-31,2024,3,206,SYNTHETIC,2026-03-28
STE,STE Inc.,Q4 2024,2025-01-31,2024,4,253,SYNTHETIC,2026-03-28
SW,SW Inc.,Q2 2024,2024-07-31,2024,2,244,SYNTHETIC,2026-03-28
SW,SW Inc.,Q3 2024,2024-10-31,2024,3,238,SYNTHETIC,2026-03-28
SW,SW Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
TMUS,TMUS Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
TMUS,TMUS Inc.,Q3 2024,2024-10-31,2024,3,206,SYNTHETIC,2026-03-28
TMUS,TMUS Inc.,Q4 2024,2025-01-31,2024,4,235,SYNTHETIC,2026-03-28
SOLV,SOLV Inc.,Q2 2024,2024-07-31,2024,2,190,SYNTHETIC,2026-03-28
SOLV,SOLV Inc.,Q3 2024,2024-10-31,2024,3,180,SYNTHETIC,2026-03-28
SOLV,SOLV Inc.,Q4 2024,2025-01-31,2024,4,188,SYNTHETIC,2026-03-28
SO,SO Inc.,Q2 2024,2024-07-31,2024,2,246,SYNTHETIC,2026-03-28
SO,SO Inc.,Q3 2024,2024-10-31,2024,3,203,SYNTHETIC,2026-03-28
SO,SO Inc.,Q4 2024,2025-01-31,2024,4,181,SYNTHETIC,2026-03-28
SNA,SNA Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
SNA,SNA Inc.,Q3 2024,2024-10-31,2024,3,233,SYNTHETIC,2026-03-28
SNA,SNA Inc.,Q4 2024,2025-01-31,2024,4,226,SYNTHETIC,2026-03-28
SBUX,SBUX Inc.,Q2 2024,2024-07-31,2024,2,233,SYNTHETIC,2026-03-28
SBUX,SBUX Inc.,Q3 2024,2024-10-31,2024,3,247,SYNTHETIC,2026-03-28
SBUX,SBUX Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
KO,KO Inc.,Q2 2024,2024-07-31,2024,2,207,SYNTHETIC,2026-03-28
KO,KO Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
KO,KO Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
CL,CL Inc.,Q2 2024,2024-07-31,2024,2,181,SYNTHETIC,2026-03-28
CL,CL Inc.,Q3 2024,2024-10-31,2024,3,179,SYNTHETIC,2026-03-28
CL,CL Inc.,Q4 2024,2025-01-31,2024,4,211,SYNTHETIC,2026-03-28
COIN,COIN Inc.,Q2 2024,2024-07-31,2024,2,206,SYNTHETIC,2026-03-28
COIN,COIN Inc.,Q3 2024,2024-10-31,2024,3,211,SYNTHETIC,2026-03-28
COIN,COIN Inc.,Q4 2024,2025-01-31,2024,4,197,SYNTHETIC,2026-03-28
CMCSA,CMCSA Inc.,Q2 2024,2024-07-31,2024,2,235,SYNTHETIC,2026-03-28
CMCSA,CMCSA Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
CMCSA,CMCSA Inc.,Q4 2024,2025-01-31,2024,4,234,SYNTHETIC,2026-03-28
FTV,FTV Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
FTV,FTV Inc.,Q3 2024,2024-10-31,2024,3,189,SYNTHETIC,2026-03-28
FTV,FTV Inc.,Q4 2024,2025-01-31,2024,4,233,SYNTHETIC,2026-03-28
DAL,DAL Inc.,Q2 2024,2024-07-31,2024,2,245,SYNTHETIC,2026-03-28
DAL,DAL Inc.,Q3 2024,2024-10-31,2024,3,202,SYNTHETIC,2026-03-28
DAL,DAL Inc.,Q4 2024,2025-01-31,2024,4,200,SYNTHETIC,2026-03-28
DVN,DVN Inc.,Q2 2024,2024-07-31,2024,2,235,SYNTHETIC,2026-03-28
DVN,DVN Inc.,Q3 2024,2024-10-31,2024,3,236,SYNTHETIC,2026-03-28
DVN,DVN Inc.,Q4 2024,2025-01-31,2024,4,215,SYNTHETIC,2026-03-28
FANG,FANG Inc.,Q2 2024,2024-07-31,2024,2,215,SYNTHETIC,2026-03-28
FANG,FANG Inc.,Q3 2024,2024-10-31,2024,3,234,SYNTHETIC,2026-03-28
FANG,FANG Inc.,Q4 2024,2025-01-31,2024,4,237,SYNTHETIC,2026-03-28
FE,FE Inc.,Q2 2024,2024-07-31,2024,2,199,SYNTHETIC,2026-03-28
FE,FE Inc.,Q3 2024,2024-10-31,2024,3,190,SYNTHETIC,2026-03-28
FE,FE Inc.,Q4 2024,2025-01-31,2024,4,179,SYNTHETIC,2026-03-28
EW,EW Inc.,Q2 2024,2024-07-31,2024,2,204,SYNTHETIC,2026-03-28
EW,EW Inc.,Q3 2024,2024-10-31,2024,3,199,SYNTHETIC,2026-03-28
EW,EW Inc.,Q4 2024,2025-01-31,2024,4,206,SYNTHETIC,2026-03-28
